cloth_class,product_price,product_name,product_img
洋裝,490,挖肩洋裝,http://static.zara.net/photos//2016/I/0/1/p/7222/271/552/2//w/135/7222271552_3_1_1.jpg?timestamp=1469793296169
洋裝,790,條紋露肩洋裝,http://static.zara.net/photos//2016/I/0/1/p/7641/104/046/2//w/135/7641104046_3_1_1.jpg?timestamp=1473668515745
洋裝,790,蕾絲中長版洋裝,http://static.zara.net/photos//2016/I/0/1/p/9320/271/800/2//w/135/9320271800_3_1_1.jpg?timestamp=1473668544275
洋裝,490,閃亮洋裝,http://static.zara.net/photos//2016/I/0/1/p/5584/271/403/2//w/135/5584271403_3_1_1.jpg?timestamp=1473846411512
洋裝,640,印字條紋連衣裙,http://static.zara.net/photos//2016/I/0/1/p/0085/302/400/2//w/135/0085302400_3_1_1.jpg?timestamp=1476208646818
洋裝,640,亮面荷葉邊洋裝,http://static.zara.net/photos//2016/I/0/1/p/5644/274/305/2//w/135/5644274305_3_1_1.jpg?timestamp=1471522762471
洋裝,490,亮面拼接洋裝,http://static.zara.net/photos//2016/I/0/1/p/0485/280/250/2//w/135/0485280250_3_1_1.jpg?timestamp=1469107335868
洋裝,490,印花 T 恤式洋裝,http://static.zara.net/photos//2016/I/0/1/p/0264/293/063/2//w/135/0264293063_3_1_1.jpg?timestamp=1478596483206
洋裝,790,雙排扣洋裝,http://static.zara.net/photos//2016/I/0/1/p/1131/283/700/2//w/135/1131283700_3_1_1.jpg?timestamp=1475658517789
洋裝,490,打底上衣設計短版洋裝,http://static.zara.net/photos//2016/I/0/1/p/5643/290/813/2//w/135/5643290813_3_1_1.jpg?timestamp=1473699603902
洋裝,890,荷葉邊飄逸洋裝,http://static.zara.net/photos//2016/I/0/1/p/7901/320/800/2//w/135/7901320800_3_1_1.jpg?timestamp=1479912755773
洋裝,790,閃亮拼接洋裝,http://static.zara.net/photos//2016/I/0/1/p/1165/274/303/2//w/135/1165274303_3_1_1.jpg?timestamp=1473076369409
洋裝,790,格紋長版洋裝,http://static.zara.net/photos//2016/I/0/1/p/8474/239/641/2//w/135/8474239641_3_1_1.jpg?timestamp=1479293179718
洋裝,640,背部紐扣洋裝,http://static.zara.net/photos//2016/I/0/1/p/7901/311/633/2//w/135/7901311633_3_1_1.jpg?timestamp=1477048015615
洋裝,490,基本款洋裝,http://static.zara.net/photos//2016/I/0/1/p/5644/184/800/2//w/135/5644184800_3_1_1.jpg?timestamp=1471885941824
洋裝,790,印花洋裝,http://static.zara.net/photos//2016/I/0/1/p/5039/306/020/2//w/135/5039306020_3_1_1.jpg?timestamp=1478874972811
洋裝,890,亮片吊帶洋裝,http://static.zara.net/photos//2016/I/0/1/p/2878/279/800/2//w/135/2878279800_3_1_1.jpg?timestamp=1478186453293
洋裝,490,印花 T 恤式洋裝,http://static.zara.net/photos//2016/I/0/1/p/0264/293/800/2//w/135/0264293800_3_1_1.jpg?timestamp=1475255735350
洋裝,490,人造皮直筒洋裝,http://static.zara.net/photos//2016/I/0/1/p/8338/115/805/2//w/135/8338115805_3_1_1.jpg?timestamp=1473264587521
洋裝,490,合身中長版洋裝,http://static.zara.net/photos//2016/I/0/1/p/5644/285/803/2//w/135/5644285803_3_1_1.jpg?timestamp=1471598303364
洋裝,790,牛仔洋裝,http://static.zara.net/photos//2016/I/0/1/p/5520/206/401/2//w/135/5520206401_3_1_1.jpg?timestamp=1471447633090
洋裝,790,絨面人造皮洋裝,http://static.zara.net/photos//2016/I/0/1/p/7901/904/800/2//w/135/7901904800_3_1_1.jpg?timestamp=1476873356664
連身褲,1490,荷葉邊天鵝絨連身長褲,http://static.zara.net/photos//2016/I/0/1/p/4786/256/800/2//w/135/4786256800_3_1_1.jpg?timestamp=1478866891378
連身褲,990,領口結飾連身長褲,http://static.zara.net/photos//2016/I/0/1/p/8252/840/800/2//w/135/8252840800_3_1_1.jpg?timestamp=1478105502689
連身褲,590,繞頸吊帶連身短褲,http://static.zara.net/photos//2016/I/0/1/p/0839/237/800/2//w/135/0839237800_3_1_1.jpg?timestamp=1472661516109
連身褲,990,花卉印花連身長褲,http://static.zara.net/photos//2016/I/0/1/p/3198/051/800/2//w/135/3198051800_3_1_1.jpg?timestamp=1469104206318
連身褲,1490,交叉領口連身長褲,http://static.zara.net/photos//2016/I/0/1/p/7999/778/500/2//w/135/7999778500_3_1_1.jpg?timestamp=1472217892733
連身褲,1490,附腰帶連身長褲,http://static.zara.net/photos//2016/I/0/1/p/8194/778/800/2//w/135/8194778800_3_1_1.jpg?timestamp=1476461994660
連身褲,990,交叉設計連身長褲,http://static.zara.net/photos//2016/I/0/1/p/8411/831/808/2/w/135/8411831808_3_1_5_1.jpg?timestamp=1478264660692
連身褲,990,繞頸吊帶連體褲,http://static.zara.net/photos//2016/I/0/1/p/5410/246/800/2//w/135/5410246800_3_1_1.jpg?timestamp=1470241212925
連身褲,890,連身褲裙,http://static.zara.net/photos//2016/I/0/1/p/7901/199/800/2//w/135/7901199800_3_1_1.jpg?timestamp=1478803553601
連身褲,990,印花連身長褲,http://static.zara.net/photos//2016/I/0/1/p/7908/725/800/2//w/135/7908725800_3_1_1.jpg?timestamp=1470657407659
連身褲,990,連身七分褲,http://static.zara.net/photos//2016/I/0/1/p/7928/778/505/2//w/135/7928778505_3_1_1.jpg?timestamp=1476185148173
連身褲,1490,百褶連身短褲,http://static.zara.net/photos//2016/I/0/1/p/4437/265/620/2//w/135/4437265620_3_1_1.jpg?timestamp=1476902280573
連身褲,990,花卉印花連身長褲,http://static.zara.net/photos//2016/I/0/1/p/3198/252/800/2//w/135/3198252800_3_1_1.jpg?timestamp=1471007098078
連身褲,990,閃亮天鵝絨連身長褲,http://static.zara.net/photos//2016/I/0/1/p/8400/432/800/2//w/135/8400432800_3_1_1.jpg?timestamp=1478264654362
連身褲,790,三色連身長褲,http://static.zara.net/photos//2016/I/0/1/p/1165/451/015/2//w/135/1165451015_3_1_1.jpg?timestamp=1475685065809
連身褲,990,荷葉邊斜肩連身長褲,http://static.zara.net/photos//2016/I/0/1/p/4437/307/605/2//w/135/4437307605_3_1_1.jpg?timestamp=1478699394506
連身褲,590,連身短褲,http://static.zara.net/photos//2016/I/0/1/p/0787/221/600/2//w/135/0787221600_3_1_1.jpg?timestamp=1469103575424
連身褲,890,府綢連身長褲,http://static.zara.net/photos//2016/I/0/1/p/1639/167/507/2//w/135/1639167507_3_1_1.jpg?timestamp=1470850284001
連身褲,1490,拉鍊連身褲,http://static.zara.net/photos//2016/I/0/1/p/7934/778/505/2//w/135/7934778505_3_1_1.jpg?timestamp=1472571510002
連身褲,1490,拉鍊連身褲,http://static.zara.net/photos//2016/I/0/1/p/7934/778/505/3//w/135/7934778505_3_1_1.jpg?timestamp=1472729645827
連身褲,890,拼接連身短褲,http://static.zara.net/photos//2016/I/0/1/p/8297/437/830/2//w/135/8297437830_3_1_1.jpg?timestamp=1477481841838
連身褲,1490,腰身打褶連身褲,http://static.zara.net/photos//2016/I/0/1/p/8090/751/745/2//w/135/8090751745_3_1_1.jpg?timestamp=1473847910764
連身褲,1490,蕾絲連身長褲,http://static.zara.net/photos//2016/I/0/1/p/2731/042/800/2//w/135/2731042800_3_1_1.jpg?timestamp=1471432958154
連身褲,990,連身七分褲,http://static.zara.net/photos//2016/I/0/1/p/7928/778/800/2//w/135/7928778800_3_1_1.jpg?timestamp=1470854334836
連身褲,990,泡泡袖連體短褲,http://static.zara.net/photos//2016/I/0/1/p/7521/252/800/2//w/135/7521252800_3_1_1.jpg?timestamp=1474650970415
連身褲,590,短袖連體褲,http://static.zara.net/photos//2016/I/0/1/p/0264/948/800/2//w/135/0264948800_3_1_1.jpg?timestamp=1473267896580
連身褲,590,短袖連體褲,http://static.zara.net/photos//2016/I/0/1/p/0264/948/401/2//w/135/0264948401_3_1_1.jpg?timestamp=1473191292839
連身褲,640,連身七分褲,http://static.zara.net/photos//2016/I/0/1/p/7970/125/505/2//w/135/7970125505_3_1_1.jpg?timestamp=1472658794991
連身褲,790,羅紋長袖連身長褲,http://static.zara.net/photos//2016/I/0/1/p/1131/293/800/2//w/135/1131293800_3_1_1.jpg?timestamp=1476209301002
連身褲,640,天鵝絨連身長褲,http://static.zara.net/photos//2016/I/0/1/p/5644/271/305/2//w/135/5644271305_3_1_1.jpg?timestamp=1472732482685
連身褲,640,低腰連體褲,http://static.zara.net/photos//2016/I/0/1/p/0085/310/800/2//w/135/0085310800_3_1_1.jpg?timestamp=1476454816107
連身褲,640,拉鍊連身長褲,http://static.zara.net/photos//2016/I/0/1/p/1131/280/802/2//w/135/1131280802_3_1_1.jpg?timestamp=1476209245547
連身褲,790,條紋天鵝絨連身長褲,http://static.zara.net/photos//2016/I/0/1/p/2878/284/409/2//w/135/2878284409_3_1_1.jpg?timestamp=1475249560685
連身褲,790,露背連身短褲,http://static.zara.net/photos//2016/I/0/1/p/4530/108/401/2//w/135/4530108401_3_1_1.jpg?timestamp=1470327881304
連身褲,790,寬擺飄逸連身短褲,http://static.zara.net/photos//2016/I/0/1/p/4530/908/401/2//w/135/4530908401_3_1_1.jpg?timestamp=1471355804779
連身褲,890,結飾無袖連身長褲,http://static.zara.net/photos//2016/I/0/1/p/5520/900/401/2//w/135/5520900401_3_1_1.jpg?timestamp=1470392751013
連身褲,640,彈性腰身連身長褲,http://static.zara.net/photos//2016/I/0/1/p/5584/293/800/2//w/135/5584293800_3_1_1.jpg?timestamp=1478077677594
連身褲,490,吊帶連身長褲,http://static.zara.net/photos//2016/I/0/1/p/1131/272/614/3//w/135/1131272614_3_1_1.jpg?timestamp=1470240832951
連身褲,490,吊帶連身長褲,http://static.zara.net/photos//2016/I/0/1/p/1131/272/614/2//w/135/1131272614_3_1_1.jpg?timestamp=1471522258986
連身褲,640,低腰連體褲,http://static.zara.net/photos//2016/I/0/1/p/0085/310/505/2//w/135/0085310505_3_1_1.jpg?timestamp=1476468612771
連身褲,640,開叉連身長褲,http://static.zara.net/photos//2016/I/0/1/p/7901/914/808/2//w/135/7901914808_3_1_1.jpg?timestamp=1473755564376
連身褲,790,紐扣連身短褲,http://static.zara.net/photos//2016/I/0/1/p/7901/108/712/2//w/135/7901108712_3_1_1.jpg?timestamp=1470996481889
連身褲,490,蕾絲內衣式連身短褲,http://static.zara.net/photos//2016/I/0/1/p/7849/106/676/2//w/135/7849106676_3_1_1.jpg?timestamp=1470842645038
連身褲,790,V 領連身短褲,http://static.zara.net/photos//2016/I/0/1/p/7901/112/401/2//w/135/7901112401_3_1_1.jpg?timestamp=1472033684066
連身褲,640,V 領連身長褲,http://static.zara.net/photos//2016/I/0/1/p/8040/130/800/2//w/135/8040130800_3_1_1.jpg?timestamp=1472636779589
連身褲,640,連身短褲,http://static.zara.net/photos//2016/I/0/1/p/7385/301/712/3//w/135/7385301712_3_1_1.jpg?timestamp=1474298521874
連身褲,640,連身短褲,http://static.zara.net/photos//2016/I/0/1/p/7385/301/712/2//w/135/7385301712_3_1_1.jpg?timestamp=1473699846618
連身褲,640,印花拼接連身短褲,http://static.zara.net/photos//2016/I/0/1/p/8342/319/065/2//w/135/8342319065_3_1_1.jpg?timestamp=1477470114413
連身褲,640,低胸洋裝,http://static.zara.net/photos//2016/I/0/1/p/2633/447/403/2//w/135/2633447403_3_1_1.jpg?timestamp=1473698958318
連身褲,640,薄紗連身長褲,http://static.zara.net/photos//2016/I/0/1/p/5644/850/800/2//w/135/5644850800_3_1_1.jpg?timestamp=1479922642170
連身褲,1490,肩部細節背帶褲,http://static.zara.net/photos//2016/I/0/1/p/8092/755/401/2//w/135/8092755401_3_1_1.jpg?timestamp=1473862257734
連身褲,990,拼接連身寬管褲,http://static.zara.net/photos//2016/I/0/1/p/8450/787/800/2//w/135/8450787800_3_1_1.jpg?timestamp=1478803778227
連身褲,1490,拉鍊連身長褲,http://static.zara.net/photos//2016/I/0/1/p/8255/750/800/2//w/135/8255750800_3_1_1.jpg?timestamp=1476462049472
連身褲,590,連身七分褲,http://static.zara.net/photos//2016/I/0/1/p/0264/248/605/2//w/135/0264248605_3_1_1.jpg?timestamp=1470999686850
連身褲,890,寬管七分背帶褲,http://static.zara.net/photos//2016/I/0/1/p/7713/778/800/2//w/135/7713778800_3_1_1.jpg?timestamp=1476199892464
連身褲,890,寬管七分背帶褲,http://static.zara.net/photos//2016/I/0/1/p/7713/778/800/3//w/135/7713778800_3_1_1.jpg?timestamp=1476461829839
連身褲,990,連身七分褲,http://static.zara.net/photos//2016/I/0/1/p/2731/254/800/2//w/135/2731254800_3_1_1.jpg?timestamp=1474648977293
連身褲,990,露背連身長褲,http://static.zara.net/photos//2016/I/0/1/p/0594/151/485/2//w/135/0594151485_3_1_1.jpg?timestamp=1469103527392
連身褲,890,荷葉邊連身短褲,http://static.zara.net/photos//2016/I/0/1/p/8192/257/800/2//w/135/8192257800_3_1_1.jpg?timestamp=1474020121183
連身褲,990,連身寬管長褲,http://static.zara.net/photos//2016/I/0/1/p/7660/616/401/2//w/135/7660616401_3_1_1.jpg?timestamp=1469105854200
連身褲,990,背帶寬管褲,http://static.zara.net/photos//2016/I/0/1/p/3859/154/800/2//w/135/3859154800_3_1_1.jpg?timestamp=1474029109868
連身褲,790,幾何印花連身短褲,http://static.zara.net/photos//2016/I/0/1/p/7976/415/050/2//w/135/7976415050_3_1_1.jpg?timestamp=1471453848781
連身褲,890,拉鍊連體長褲,http://static.zara.net/photos//2016/I/0/1/p/7675/203/800/2//w/135/7675203800_3_1_1.jpg?timestamp=1469108430662
連身褲,640,拉鍊府綢連身長褲,http://static.zara.net/photos//2016/I/0/1/p/7879/046/250/2//w/135/7879046250_3_1_1.jpg?timestamp=1470846281638
連身褲,490,蕾絲內衣式連身短褲,http://static.zara.net/photos//2016/I/0/1/p/7849/106/800/2//w/135/7849106800_3_1_1.jpg?timestamp=1470842738689
連身褲,890,寬鬆媽咪版背帶褲,http://static.zara.net/photos//2016/I/0/1/p/5252/276/401/2//w/135/5252276401_3_1_1.jpg?timestamp=1473420723693
牛仔褲,890,中腰緊身褲,http://static.zara.net/photos//2016/I/0/1/p/9632/241/505/2//w/135/9632241505_3_1_1.jpg?timestamp=1478776759931
上衣,790,拼接百褶上衣,http://static.zara.net/photos//2016/I/0/1/p/9929/236/800/2//w/135/9929236800_3_1_1.jpg?timestamp=1478521836931
牛仔褲,790,高腰牛仔緊身褲,http://static.zara.net/photos//2016/I/0/1/p/9189/222/505/2//w/135/9189222505_3_1_1.jpg?timestamp=1481281921021
牛仔褲,890,刺繡剪洞牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6840/276/800/2//w/135/6840276800_3_1_1.jpg?timestamp=1478178062483
牛仔褲,890,男友版牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/4124/243/400/2//w/135/4124243400_3_1_1.jpg?timestamp=1475599732466
牛仔褲,890,男友牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6840/271/400/2//w/135/6840271400_3_1_1.jpg?timestamp=1481310728186
牛仔褲,890,寬管及踝牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6840/265/400/2//w/135/6840265400_3_1_1.jpg?timestamp=1473326587458
牛仔褲,890,拉鍊緊身長褲,http://static.zara.net/photos//2016/I/0/1/p/7223/044/800/2//w/135/7223044800_3_1_1.jpg?timestamp=1472812983012
牛仔褲,990,中腰騎士長褲,http://static.zara.net/photos//2016/I/0/1/p/5899/152/507/2//w/135/5899152507_3_1_1.jpg?timestamp=1479913849427
牛仔褲,990,緊身長褲,http://static.zara.net/photos//2016/I/0/1/p/8246/251/505/2//w/135/8246251505_3_1_1.jpg?timestamp=1475234993739
牛仔褲,890,工裝長褲,http://static.zara.net/photos//2016/I/0/1/p/1889/242/507/2//w/135/1889242507_3_1_1.jpg?timestamp=1474302418250
牛仔褲,990,緊身長褲,http://static.zara.net/photos//2016/I/0/1/p/9632/252/505/2//w/135/9632252505_3_1_1.jpg?timestamp=1475235062503
牛仔褲,990,剪洞中腰牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6164/232/800/2//w/135/6164232800_3_1_1.jpg?timestamp=1475743664062
牛仔褲,890,毛邊加大碼牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6840/270/400/2//w/135/6840270400_3_1_1.jpg?timestamp=1473239093899
上衣,790,露肩罩衫,http://static.zara.net/photos//2016/I/0/1/p/4886/301/800/2//w/135/4886301800_3_1_1.jpg?timestamp=1478263850821
上衣,1290,露背上衣,http://static.zara.net/photos//2016/I/0/1/p/8254/828/800/2//w/135/8254828800_3_1_1.jpg?timestamp=1478264442599
上衣,790,金屬色短版上衣,http://static.zara.net/photos//2016/I/0/1/p/2969/286/302/2//w/135/2969286302_3_1_1.jpg?timestamp=1478280532838
上衣,790,蕾絲鑲邊吊帶上衣,http://static.zara.net/photos//2016/I/0/1/p/3519/120/303/2//w/135/3519120303_3_1_1.jpg?timestamp=1479486878167
上衣,790,斜肩上衣,http://static.zara.net/photos//2016/I/0/1/p/2731/263/808/2//w/135/2731263808_3_1_1.jpg?timestamp=1478268335509
上衣,790,動物斑紋印花襯衫,http://static.zara.net/photos//2016/I/0/1/p/8441/170/051/2//w/135/8441170051_3_1_1.jpg?timestamp=1479488425184
上衣,790,斑紋印花上衣,http://static.zara.net/photos//2016/I/0/1/p/8442/170/051/2//w/135/8442170051_3_1_1.jpg?timestamp=1479488502088
上衣,640,動物斑紋印花細吊帶內衣式上衣,http://static.zara.net/photos//2016/I/0/1/p/0387/155/051/2//w/135/0387155051_3_1_1.jpg?timestamp=1477645677131
上衣,790,露肩上衣,http://static.zara.net/photos//2016/I/0/1/p/7852/681/800/2//w/135/7852681800_3_1_1.jpg?timestamp=1471009024585
上衣,1290,透視長版上衣,http://static.zara.net/photos//2016/I/0/1/p/8376/855/401/2//w/135/8376855401_3_1_1.jpg?timestamp=1478521401438
上衣,790,蕾絲上衣,http://static.zara.net/photos//2016/I/0/1/p/7972/151/942/2//w/135/7972151942_3_1_1.jpg?timestamp=1469106177767
上衣,390,蕾絲荷葉邊上衣,http://static.zara.net/photos//2016/I/0/1/p/5580/228/620/2//w/135/5580228620_3_1_1.jpg?timestamp=1469104925484
上衣,390,蕾絲荷葉邊上衣,http://static.zara.net/photos//2016/I/0/1/p/5580/228/802/2//w/135/5580228802_3_1_1.jpg?timestamp=1469104930097
上衣,790,荷葉邊府綢罩衫,http://static.zara.net/photos//2016/I/0/1/p/3198/250/400/2//w/135/3198250400_3_1_1.jpg?timestamp=1470216778488
牛仔褲,890,毛邊加大碼牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6840/270/400/3//w/135/6840270400_3_1_1.jpg?timestamp=1473355350525
牛仔褲,890,毛邊褲腳男友版牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6840/275/800/2//w/135/6840275800_3_1_1.jpg?timestamp=1478177996026
牛仔褲,790,印花高腰牛仔緊身褲,http://static.zara.net/photos//2016/I/0/1/p/4806/232/802/2//w/135/4806232802_3_1_1.jpg?timestamp=1476889775429
牛仔褲,990,中腰騎士長褲,http://static.zara.net/photos//2016/I/0/1/p/8228/221/505/2//w/135/8228221505_3_1_1.jpg?timestamp=1473762467788
牛仔褲,890,剪洞高腰長褲,http://static.zara.net/photos//2016/I/0/1/p/6840/248/800/2//w/135/6840248800_3_1_1.jpg?timestamp=1472063795750
牛仔褲,990,中腰直筒牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/7663/650/505/2//w/135/7663650505_3_1_1.jpg?timestamp=1469105864429
牛仔褲,990,媽咪版高腰牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6840/268/800/3//w/135/6840268800_3_1_1.jpg?timestamp=1477321509086
牛仔褲,890,軍裝款工裝褲,http://static.zara.net/photos//2016/I/0/1/p/1889/240/802/2//w/135/1889240802_3_1_1.jpg?timestamp=1475076197242
短褲,790,動物斑紋印花短褲,http://static.zara.net/photos//2016/I/0/1/p/8556/167/051/2//w/135/8556167051_3_1_1.jpg?timestamp=1479488927271
短褲,790,側身鑲邊帶飾短褲,http://static.zara.net/photos//2016/I/0/1/p/0787/220/800/2//w/135/0787220800_3_1_1.jpg?timestamp=1478542623242
短褲,790,緞面短褲,http://static.zara.net/photos//2016/I/0/1/p/3666/221/401/2//w/135/3666221401_3_1_1.jpg?timestamp=1469104405944
短褲,640,鳳梨印花短褲,http://static.zara.net/photos//2016/I/0/1/p/9815/035/100/2//w/135/9815035100_3_1_1.jpg?timestamp=1463647183779
短褲,790,星星印花短褲,http://static.zara.net/photos//2016/I/0/1/p/7744/687/093/2//w/135/7744687093_3_1_1.jpg?timestamp=1469106040280
短褲,640,口袋短褲,http://static.zara.net/photos//2016/I/0/1/p/7901/212/401/2//w/135/7901212401_3_1_1.jpg?timestamp=1471428083726
短褲,490,印花短褲,http://static.zara.net/photos//2016/I/0/1/p/8342/253/800/2//w/135/8342253800_3_1_1.jpg?timestamp=1473421126227
短褲,640,彈性腰身短褲,http://static.zara.net/photos//2016/I/0/1/p/4530/250/800/2//w/135/4530250800_3_1_1.jpg?timestamp=1477039233564
短褲,640,剪洞牛仔短褲,http://static.zara.net/photos//2016/I/0/1/p/6688/219/434/2//w/135/6688219434_3_1_1.jpg?timestamp=1473668495710
上衣,1290,中長版洋裝,http://static.zara.net/photos//2016/I/0/1/p/8376/768/800/2//w/135/8376768800_3_1_1.jpg?timestamp=1479297944776
上衣,790,格紋罩衫,http://static.zara.net/photos//2016/I/0/1/p/4043/308/712/2//w/135/4043308712_3_1_1.jpg?timestamp=1477669561389
上衣,790,格紋襯衫,http://static.zara.net/photos//2016/I/0/1/p/1313/224/067/2//w/135/1313224067_3_1_1.jpg?timestamp=1473678967636
上衣,790,格紋加大碼襯衫,http://static.zara.net/photos//2016/I/0/1/p/3430/781/065/3//w/135/3430781065_3_1_1.jpg?timestamp=1480703362374
上衣,790,格紋加大碼襯衫,http://static.zara.net/photos//2016/I/0/1/p/3430/781/065/2//w/135/3430781065_3_1_1.jpg?timestamp=1479913553898
上衣,790,格紋加大碼襯衫,http://static.zara.net/photos//2016/I/0/1/p/3430/778/070/3//w/135/3430778070_3_1_1.jpg?timestamp=1480703296807
牛仔褲,890,高腰長褲,http://static.zara.net/photos//2016/I/0/1/p/6840/253/802/2//w/135/6840253802_3_1_1.jpg?timestamp=1471004380704
牛仔褲,790,中腰牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/5862/151/800/2//w/135/5862151800_3_1_1.jpg?timestamp=1469105087596
牛仔褲,790,中腰緊身牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/5862/155/622/2//w/135/5862155622_3_1_1.jpg?timestamp=1469105105466
牛仔褲,990,騎士牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/4806/229/803/2//w/135/4806229803_3_1_1.jpg?timestamp=1473959450067
牛仔褲,990,中腰直筒牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/7663/650/621/2//w/135/7663650621_3_1_1.jpg?timestamp=1469105868891
牛仔褲,890,WONDER WOMAN 神奇女俠牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6840/269/800/2//w/135/6840269800_3_1_1.jpg?timestamp=1476177561379
牛仔褲,990,六拉鍊緊身長褲,http://static.zara.net/photos//2016/I/0/1/p/5899/151/523/2//w/135/5899151523_3_1_1.jpg?timestamp=1469192405112
牛仔褲,990,中腰休閒長褲,http://static.zara.net/photos//2016/I/0/1/p/6164/210/800/2//w/135/6164210800_3_1_1.jpg?timestamp=1471610155918
牛仔褲,990,中腰休閒版牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/4406/151/427/2//w/135/4406151427_3_1_1.jpg?timestamp=1469104598703
牛仔褲,990,窄管牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/9632/254/800/2//w/135/9632254800_3_1_1.jpg?timestamp=1476954859518
牛仔褲,990,中腰緊身牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/8228/240/802/2//w/135/8228240802_3_1_1.jpg?timestamp=1474295716908
牛仔褲,790,中腰牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/5862/151/427/2//w/135/5862151427_3_1_1.jpg?timestamp=1471371077874
褲款,990,薄紗短裙設計緊身褲,http://static.zara.net/photos//2016/I/0/1/p/4886/293/800/2//w/135/4886293800_3_1_1.jpg?timestamp=1478712590408
短褲,490,迷你褲裙,http://static.zara.net/photos//2016/I/0/1/p/8342/251/620/2//w/135/8342251620_3_1_1.jpg?timestamp=1469551496854
短褲,640,媽咪版牛仔短褲,http://static.zara.net/photos//2016/I/0/1/p/2842/214/400/2//w/135/2842214400_3_1_1.jpg?timestamp=1469524459827
短褲,640,提花高腰短褲,http://static.zara.net/photos//2016/I/0/1/p/8273/207/400/2//w/135/8273207400_3_1_1.jpg?timestamp=1475684431701
短褲,640,合身曲線牛仔短褲,http://static.zara.net/photos//2016/I/0/1/p/6045/203/400/2//w/135/6045203400_3_1_1.jpg?timestamp=1473668481742
短褲,640,印字復古短褲,http://static.zara.net/photos//2016/I/0/1/p/6688/207/400/2//w/135/6688207400_3_1_1.jpg?timestamp=1469108178540
短褲,790,紐扣短褲,http://static.zara.net/photos//2016/I/0/1/p/7972/221/800/2//w/135/7972221800_3_1_1.jpg?timestamp=1470249283077
短褲,990,側身打結短褲,http://static.zara.net/photos//2016/I/0/1/p/2969/281/800/2//w/135/2969281800_3_1_1.jpg?timestamp=1474295288127
短褲,640,人造皮短褲,http://static.zara.net/photos//2016/I/0/1/p/2398/227/800/2//w/135/2398227800_3_1_1.jpg?timestamp=1471362134857
短褲,640,高腰牛仔短褲,http://static.zara.net/photos//2016/I/0/1/p/6045/219/434/2//w/135/6045219434_3_1_1.jpg?timestamp=1476705506375
上衣,790,格紋加大碼襯衫,http://static.zara.net/photos//2016/I/0/1/p/3430/778/070/2//w/135/3430778070_3_1_1.jpg?timestamp=1479913494196
上衣,1290,不對稱設計緞面上衣,http://static.zara.net/photos//2016/I/0/1/p/4437/295/600/2//w/135/4437295600_3_1_1.jpg?timestamp=1478280635948
上衣,640,天鵝絨上衣,http://static.zara.net/photos//2016/I/0/1/p/2731/262/802/2//w/135/2731262802_3_1_1.jpg?timestamp=1478270591978
上衣,790,印花雙層荷葉邊上衣,http://static.zara.net/photos//2016/I/0/1/p/8282/738/942/2//w/135/8282738942_3_1_1.jpg?timestamp=1476959827613
上衣,640,星星印花襯衫,http://static.zara.net/photos//2016/I/0/1/p/7731/986/064/2//w/135/7731986064_3_1_1.jpg?timestamp=1469105996794
上衣,790,條紋蓬蓬袖襯衫,http://static.zara.net/photos//2016/I/0/1/p/8253/815/044/2//w/135/8253815044_3_1_1.jpg?timestamp=1477670035821
上衣,790,刺繡上衣,http://static.zara.net/photos//2016/I/0/1/p/3440/245/800/2//w/135/3440245800_3_1_1.jpg?timestamp=1469803490118
牛仔褲,990,翻摺設計中腰緊身牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/8228/227/407/2//w/135/8228227407_3_1_1.jpg?timestamp=1470406197415
牛仔褲,990,中腰緊身牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/7223/244/800/2//w/135/7223244800_3_1_1.jpg?timestamp=1478200014906
牛仔褲,990,剪洞褲腳中腰牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6164/226/406/2//w/135/6164226406_3_1_1.jpg?timestamp=1473414458953
牛仔褲,790,中腰牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/5862/151/250/2//w/135/5862151250_3_1_1.jpg?timestamp=1469105083060
牛仔褲,990,中腰緊身長褲,http://static.zara.net/photos//2016/I/0/1/p/9632/043/251/2//w/135/9632043251_3_1_1.jpg?timestamp=1458320654680
牛仔褲,990,高腰媽咪版牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/8246/241/400/2//w/135/8246241400_3_1_1.jpg?timestamp=1469106240467
